id,name,station_name,small_area,middle_area,lat,lng,budget.average,capacity,open,parking,child,mobile_access,wifi,card,non_smoking,url,walk_minutes,budget_numeric,wifi_flag,card_flag,non_smoking_score,parking_flag,child_flag,closed_days,closed_days_count,lunch_flag,midnight_flag,business_style,style_weekday_off,style_weekend_off,area_store_count,cluster
J003893495,SHOJOカフェバー,大阪天満宮,南森町,京橋・天満・天六・南森町,34.6982431396,135.5178985263,,10.0,月～日、祝日、祝前日: 14:00～20:00,なし,お子様連れ不可,南森町駅から徒歩10分,未確認,利用可,全面禁煙,https://www.hotpepper.jp/strJ003893495/?vos=nhppalsa000016,10.0,,0,1,2,0,0,なし,0,0,0,no_off,0,0,50,2
J003958706,stammibene! TRE,大阪天満宮,天満,京橋・天満・天六・南森町,34.7000859981,135.5184225843,,13.0,月～水、金: 12:00～21:00 （料理L.O. 20:30 ドリンクL.O. 20:30）土、日、祝日、祝前日: 11:00～21:00 （料理L.O. 20:30 ドリンクL.O. 20:30）,なし,お子様連れ不可,桜ﾉ宮駅･扇町駅･南森町駅･大阪天満宮駅より10分,未確認,利用可,全面禁煙,https://www.hotpepper.jp/strJ003958706/?vos=nhppalsa000016,10.0,,0,1,2,0,0,木,1,1,0,weekday_off,1,0,50,2
J001168782,tables cook&jonathan's bookstore,京橋,京橋,京橋・天満・天六・南森町,34.6972672078,135.5327947544,1100円,53.0,月～日、祝日: 11:00～22:00 （料理L.O. 21:00 ドリンクL.O. 21:30）,なし ：京阪モールの駐車場がございます。3300円（税込）以上で3時間無料券をお渡しします。(他店舗との合算可),お子様連れ歓迎 ：お子様連れも大歓迎です♪ゆっくりお楽しみください！,【京阪京橋駅直結】各線京橋駅徒歩1分,未確認,利用可,全面禁煙,https://www.hotpepper.jp/strJ001168782/?vos=nhppalsa000016,1.0,1100.0,0,1,2,0,1,なし,0,1,0,no_off,0,0,50,4
J001264961,食べカフェ pu-a-pu,蒲生四丁目,蒲生四丁目,京橋・天満・天六・南森町,34.7002915209,135.5419180188,1400円,17.0,月～土、祝前日: 10:30～16:00,なし,お子様連れ歓迎,蒲生四丁目駅4出口より徒歩7分/野江駅より徒歩14分,あり,利用不可,全面禁煙,https://www.hotpepper.jp/strJ001264961/?vos=nhppalsa000016,7.0,1400.0,1,0,2,0,1,なし,0,1,0,no_off,0,1,50,1
J003736689,チンしてごちそう なまけものカフェ,都島,都島,京橋・天満・天六・南森町,34.7076622694,135.5264824533,"2,000円～3,000円",36.0,月～日、祝日、祝前日: 08:00～20:00,なし,お子様連れ歓迎,大阪ﾒﾄﾛ谷町線都島駅1出口より徒歩約3分,あり,利用不可,全面禁煙,https://www.hotpepper.jp/strJ003736689/?vos=nhppalsa000016,3.0,1.0,1,0,2,0,1,なし,0,0,0,no_off,0,0,50,1
J004049364,つぼやきいも 縁,桜ノ宮,桜ノ宮,京橋・天満・天六・南森町,34.7029363321,135.5228193242,,10.0,月～土: 12:00～22:00 （料理L.O. 21:00 ドリンクL.O. 21:00）,なし,お子様連れ不可,JR桜ﾉ宮駅東出口(南口)より徒歩約4分,未確認,利用可,全面禁煙,https://www.hotpepper.jp/strJ004049364/?vos=nhppalsa000016,4.0,,0,1,2,0,0,日,1,0,0,weekend_off,0,1,50,2
J001251288,ティー&カクテル SATSUKI LOUNE,大阪ビジネスパーク,OBP,京橋・天満・天六・南森町,34.6908721053,135.532994677,,110.0,月～日: 11:30～15:30,"あり ：屋内500台　600円／30分 レストラン利用割引：1,500円利用1時間、3,000円利用2時間、10,000円利用4時間無料",お子様連れ歓迎,大阪ﾋﾞｼﾞﾈｽﾊﾟｰｸ駅より徒歩約3分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ001251288/?vos=nhppalsa000016,3.0,,1,1,2,1,1,なし,0,1,0,no_off,0,0,50,4
J001276530,てくてくRiccio,都島,都島,京橋・天満・天六・南森町,34.708342881,135.5322208161,,10.0,火、水、金、土、祝前日: 11:30～22:00,なし,お子様連れ歓迎,大阪ﾒﾄﾛ谷町線都島駅5出口より徒歩約8分,未確認,利用可,全面禁煙,https://www.hotpepper.jp/strJ001276530/?vos=nhppalsa000016,8.0,,0,1,2,0,1,月、木,2,1,0,weekday_off,1,1,50,0
J003806832,tempt てんぷと,大阪天満宮,南森町,京橋・天満・天六・南森町,34.6951875279,135.51250077,,10.0,月～水、金、土: 09:30～20:00 （料理L.O. 19:30 ドリンクL.O. 19:30）日: 09:30～17:00 （料理L.O. 17:00 ドリンクL.O. 17:00）,なし,お子様連れOK,大阪天満宮駅徒歩5分/南森町駅徒歩6分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ003806832/?vos=nhppalsa000016,5.0,,1,1,2,0,1,木,1,0,0,weekday_off,1,0,50,0
J001039706,ひまカフェ,都島,都島,京橋・天満・天六・南森町,34.7090430199,135.5296646274,昼1000円,16.0,月～水、金～日、祝日、祝前日: 11:00～20:00 （料理L.O. 19:00 ドリンクL.O. 19:00）,なし,お子様連れOK,都島駅より徒歩6分のところにあります｡,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ001039706/?vos=nhppalsa000016,6.0,1000.0,0,1,2,0,1,木,1,1,0,weekday_off,1,0,50,0
J000013932,NOSTRA ノストラ 南森町,南森町,南森町,京橋・天満・天六・南森町,34.6936582146,135.5106668161,昼1100円より,40.0,月～土、祝日、祝前日: 11:00～23:00 （料理L.O. 22:00 ドリンクL.O. 22:30）,なし,お子様連れ歓迎,南森町駅より徒歩6分｡南森町交差点を南に進む｡,あり,利用可,一部禁煙,https://www.hotpepper.jp/strJ000013932/?vos=nhppalsa000016,6.0,1100.0,1,1,1,0,1,なし,0,1,0,no_off,0,1,50,0
J001282426,PAPAN TREE パパンツリー,桜ノ宮,桜ノ宮,京橋・天満・天六・南森町,34.7046852914,135.5224456862,,6.0,火～金: 08:00～21:00土、祝日: 07:00～21:00,なし,お子様連れOK,桜ﾉ宮駅から徒歩約3分,未確認,利用不可,全面禁煙,https://www.hotpepper.jp/strJ001282426/?vos=nhppalsa000016,3.0,,0,0,2,0,1,月,1,0,0,weekday_off,1,1,50,1
J003893204,パブ喫茶 Jun,桜ノ宮,桜ノ宮,京橋・天満・天六・南森町,34.7008063402,135.5247122864,,25.0,月～土、祝日、祝前日: 09:00～12:0013:00～23:00,なし,お子様連れ不可,JR桜ﾉ宮駅西出口より徒歩約11分,未確認,利用不可,禁煙席なし,https://www.hotpepper.jp/strJ003893204/?vos=nhppalsa000016,11.0,,0,0,0,0,0,なし,0,0,0,no_off,0,1,50,2
J001281025,PAL CAFE,天満,天満,京橋・天満・天六・南森町,34.7067112348,135.5131744852,,26.0,月～土、祝日、祝前日: 09:00～18:00日: 09:00～17:00,なし,お子様連れ不可,JR大阪環状線天満駅出口(北側)より徒歩約6分,未確認,利用不可,全面禁煙,https://www.hotpepper.jp/strJ001281025/?vos=nhppalsa000016,6.0,,0,0,2,0,0,なし,0,1,0,no_off,0,0,50,2
J004004525,HYOTTOKO COFFEE&WINES ヒョットココーヒーアンドワインズ,天満,天満,京橋・天満・天六・南森町,34.7071445381,135.5140032867,,14.0,月～水、金～日、祝日、祝前日: 11:00～23:30 （料理L.O. 23:00 ドリンクL.O. 23:00）,なし,お子様連れ不可,天満駅から徒歩6分 天神橋筋六丁目駅から徒歩10分  ,未確認,利用可,全面禁煙,https://www.hotpepper.jp/strJ004004525/?vos=nhppalsa000016,6.0,,0,1,2,0,0,木,1,0,0,weekday_off,1,0,50,2
J001133960,ふくろうの集うカフェ Quill,中崎町,天神橋筋六丁目,京橋・天満・天六・南森町,34.70829844,135.5082468074,1500円,20.0,火～木、日、祝日: 13:00～20:00金、土、祝前日: 13:00～21:00,なし ：お近くにコインパーキングがございます♪,お子様連れOK,｢中崎町駅｣1番出口から徒歩5分,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ001133960/?vos=nhppalsa000016,5.0,1500.0,0,1,2,0,1,月,1,1,0,weekday_off,1,0,50,0
J001269614,プチカフェ あん,都島,都島,京橋・天満・天六・南森町,34.7150125808,135.5279948479,,16.0,水、土、日: 07:30～14:00,なし,お子様連れOK,大阪ﾒﾄﾛ谷町線都島駅5出口より徒歩約10分,なし,利用不可,一部禁煙,https://www.hotpepper.jp/strJ001269614/?vos=nhppalsa000016,10.0,,0,0,1,0,1,月、火、木、金,4,1,0,weekday_off,1,0,50,1
J001286425,Be-yan,蒲生四丁目,蒲生四丁目,京橋・天満・天六・南森町,34.7028060465,135.5457409315,,18.0,火～土、祝前日: 09:30～14:0017:00～22:00日、祝日: 09:30～12:00,なし,お子様連れ不可,大阪ﾒﾄﾛ今里筋線蒲生四丁目駅7出口より徒歩約3分,未確認,利用不可,禁煙席なし,https://www.hotpepper.jp/strJ001286425/?vos=nhppalsa000016,3.0,,0,0,0,0,0,月,1,1,0,weekday_off,1,0,50,2
J004421400,保護犬 保護猫カフェ 天神橋店,扇町,天満,京橋・天満・天六・南森町,34.7020489774,135.5127835671,,10.0,月～金: 12:00～20:00土、日、祝日、祝前日: 11:00～20:00,なし,お子様連れOK,天満駅から徒歩10分,未確認,利用不可,全面禁煙,https://www.hotpepper.jp/strJ004421400/?vos=nhppalsa000016,10.0,,0,0,2,0,1,なし,0,0,0,no_off,0,0,50,1
J001286680,480cafe,天神橋筋六丁目,天満,京橋・天満・天六・南森町,34.7086300651,135.508077922,カフェ：4000円,10.0,月、水～日: 15:00～22:30,なし,お子様連れ不可,天神橋筋六丁目駅13出口より徒歩約5分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ001286680/?vos=nhppalsa000016,5.0,4000.0,1,1,2,0,0,火,1,0,0,weekday_off,1,0,50,2
J004402677,MILESTONES マイルストーン,大阪天満宮,南森町,京橋・天満・天六・南森町,34.6969609385,135.5125390396,,12.0,火～日: 14:00～22:00,なし,お子様連れ不可,JR東西線大阪天満宮駅7出口より徒歩約2分,未確認,利用不可,全面禁煙,https://www.hotpepper.jp/strJ004402677/?vos=nhppalsa000016,2.0,,0,0,2,0,0,月,1,0,0,weekday_off,1,0,50,2
J003411391,Machi Cafe マチカフェ,蒲生四丁目,蒲生四丁目,京橋・天満・天六・南森町,34.7045020275,135.548427305,,20.0,火～日、祝日、祝前日: 08:00～18:00,なし,お子様連れ不可,大阪ﾒﾄﾛ今里筋線蒲生四丁目駅5出口より徒歩約8分,未確認,利用可,全面禁煙,https://www.hotpepper.jp/strJ003411391/?vos=nhppalsa000016,8.0,,0,1,2,0,0,月,1,0,0,weekday_off,1,0,50,2
J001277942,MAX CAFE 梅田EAST店,中崎町,天満,京橋・天満・天六・南森町,34.706180608,135.507515277,,46.0,月～日、祝日、祝前日: 06:30～22:00,なし,お子様連れ不可,大阪ﾒﾄﾛ谷町線中崎町駅1出口より徒歩約4分,未確認,利用不可,全面禁煙,https://www.hotpepper.jp/strJ001277942/?vos=nhppalsa000016,4.0,,0,0,2,0,0,なし,0,0,0,no_off,0,0,50,2
J001284163,ミヤコジマ焙煎所,野江内代,都島,京橋・天満・天六・南森町,34.7087087463,135.5353805268,,15.0,月～日、祝日、祝前日: 10:00～翌0:00 （ドリンクL.O. 23:30）,なし,お子様連れ不可,大阪ﾒﾄﾛ谷町線野江内代駅2出口より徒歩約6分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ001284163/?vos=nhppalsa000016,6.0,,1,1,2,0,0,なし,0,0,1,no_off,0,0,50,2
J003648376,Outdoor in the city アウトドアインザシティ,心斎橋,アメリカ村・西心斎橋,心斎橋・なんば・南船場・堀江,34.671280756,135.498720013,,15.0,月、水～日、祝日、祝前日: 12:00～翌0:00 （料理L.O. 23:00 ドリンクL.O. 23:00）,なし,お子様連れ不可,大阪ﾒﾄﾛ御堂筋線心斎橋駅7出口より徒歩約7分,未確認,利用不可,禁煙席なし,https://www.hotpepper.jp/strJ003648376/?vos=nhppalsa000016,7.0,,0,0,0,0,0,火,1,0,0,weekday_off,1,0,170,2
J004444721,ACAI SHOP MIGUEL アサイーショップ ミゲル 心斎橋店,心斎橋,心斎橋駅・東心斎橋,心斎橋・なんば・南船場・堀江,34.6766882806,135.502297849,,10.0,月～日、祝日、祝前日: 11:00～21:00,なし,お子様連れ不可,心斎橋駅から239m,未確認,利用不可,全面禁煙,https://www.hotpepper.jp/strJ004444721/?vos=nhppalsa000016,3.0,,0,0,2,0,0,なし,0,0,0,no_off,0,0,170,2
J003963004,Hills bowl ヒルズボウル 大阪堀江本店,西長堀,堀江,心斎橋・なんば・南船場・堀江,34.6727309333,135.4895118816,ランチ1501～2000円/ディナー1501～2000円,9.0,月、水、木、土、日、祝日、祝前日: 10:00～18:00 （料理L.O. 18:00 ドリンクL.O. 18:00）火: 14:00～18:00 （料理L.O. 18:00 ドリンクL.O. 18:00）,なし ：ドライブスルー対応、また近隣にパーキング有ります♪,お子様連れ歓迎,西長堀駅6出口より徒歩約3分､桜川駅より徒歩5分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ003963004/?vos=nhppalsa000016,3.0,1750.5,1,1,2,1,1,金,1,0,0,weekday_off,1,0,170,0
J003762157,アサイボール&グリークヨーグルト B-lab心斎橋店,心斎橋,心斎橋駅・東心斎橋,心斎橋・なんば・南船場・堀江,34.6713147427,135.5031018502,,30.0,月～日、祝日、祝前日: 10:00～翌3:30 （料理L.O. 翌3:00 ドリンクL.O. 翌3:00）,あり ：近隣にコインパーキングあり。,お子様連れ歓迎,大阪ﾒﾄﾛ御堂筋線心斎橋駅6出口より徒歩約7分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ003762157/?vos=nhppalsa000016,7.0,,1,1,2,0,1,なし,0,1,1,no_off,0,0,170,4
J004421428,AnotheR アナザー 心斎橋店,心斎橋,心斎橋駅・東心斎橋,心斎橋・なんば・南船場・堀江,34.6746201922,135.5027337145,,17.0,月～日、祝日、祝前日: 09:00～23:00,なし,お子様連れOK,心斎橋駅から280m,未確認,利用不可,全面禁煙,https://www.hotpepper.jp/strJ004421428/?vos=nhppalsa000016,4.0,,0,0,2,0,1,なし,0,0,0,no_off,0,0,170,1
J003297862,Apero,西長堀,南船場・新町,心斎橋・なんば・南船場・堀江,34.6780347476,135.4883118065,,15.0,水～日: 11:00～17:00 （料理L.O. 15:00 ドリンクL.O. 17:00）,なし,お子様連れOK ：エレベーターはございません。階段の上り下りはお手伝いしますので、スタッフまでお声がけください。,阿波座駅･西長堀駅から徒歩5分でｱｸｾｽ抜群◎,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ003297862/?vos=nhppalsa000016,5.0,,1,1,2,0,1,月、火,2,0,0,weekday_off,1,0,170,0
J001266397,7days FRUITS CAFE アリーズ セブンデイズ フルーツカフェ,なんば,難波,心斎橋・なんば・南船場・堀江,34.6646617844,135.4986832967,1000円～2000円,30.0,月～日、祝日、祝前日: 10:30～18:00 （料理L.O. 17:00 ドリンクL.O. 17:30）,あり ：近隣コインパーキング,お子様連れ歓迎,大阪ﾒﾄﾛ御堂筋線なんば駅より徒歩約3分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ001266397/?vos=nhppalsa000016,3.0,1500.0,1,1,2,0,1,なし,0,1,0,no_off,0,0,170,4
J003829183,Albergo Caffe Michelangelo アルベルゴ カフェ ミケランジェロ,難波,難波,心斎橋・なんば・南船場・堀江,34.6602918085,135.5022836854,平均予算3500円(税込み),80.0,月～日、祝日、祝前日: 09:00～22:00 （料理L.O. 21:00 ドリンクL.O. 21:30）,なし,お子様連れOK,南海電鉄 なんば駅徒歩5分,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ003829183/?vos=nhppalsa000016,5.0,3500.0,0,1,2,0,1,なし,0,1,0,no_off,0,0,170,4
J003958959,and 南船場店,心斎橋,南船場・新町,心斎橋・なんば・南船場・堀江,34.6777691739,135.498199838,,42.0,火～日、祝日、祝前日: 11:00～23:00 （料理L.O. 22:30）,なし,お子様連れOK,大阪ﾒﾄﾛ御堂筋線心斎橋駅出口より徒歩約6分,あり,利用可,一部禁煙,https://www.hotpepper.jp/strJ003958959/?vos=nhppalsa000016,6.0,,1,1,1,0,1,月,1,1,0,weekday_off,1,0,170,4
J001093067,イタリアンスイーツ ルッジェーリ,難波,難波,心斎橋・なんば・南船場・堀江,34.6621776695,135.5007307018,,8.0,月、火、木～日、祝日、祝前日: 11:00～20:00 （料理L.O. 20:00）,なし,お子様連れ歓迎,南海難波(南海)駅西出口より徒歩約3分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ001093067/?vos=nhppalsa000016,3.0,,1,1,2,0,1,水,1,0,0,weekday_off,1,0,170,0
J003736364,westside314 ウエストサイドサンイチヨン,西長堀,堀江,心斎橋・なんば・南船場・堀江,34.6710704135,135.4829264039,,20.0,月～日、祝日、祝前日: 11:00～18:00 （料理L.O. 16:30 ドリンクL.O. 17:30）,なし,お子様連れ不可,心斎橋駅より徒歩20分,未確認,利用可,禁煙席なし,https://www.hotpepper.jp/strJ003736364/?vos=nhppalsa000016,20.0,,0,1,0,0,0,なし,0,1,0,no_off,0,0,170,2
J001063632,宇治園 喫茶去 心斎橋店,心斎橋,心斎橋駅・東心斎橋,心斎橋・なんば・南船場・堀江,34.6731325549,135.5015066503,990円,45.0,月～日、祝日、祝前日: 11:00～19:45 （料理L.O. 19:00 ドリンクL.O. 19:00）,なし,お子様連れOK ：アレルギー等ございましたら、お気軽にお申し付けください。,地下鉄御堂筋線 心斎橋駅 6番出口すぐ,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ001063632/?vos=nhppalsa000016,1.0,990.0,0,1,2,0,1,なし,0,1,0,no_off,0,0,170,4
J001295162,宇治園 古傳薬膳,長堀橋,心斎橋駅・東心斎橋,心斎橋・なんば・南船場・堀江,34.6731095033,135.5015658126,1600,6.0,月～水、金～日、祝日、祝前日: 13:30～18:00 （料理L.O. 17:30 ドリンクL.O. 17:30）,なし,お子様連れ不可,大阪ﾒﾄﾛ御堂筋線心斎橋駅6出口より徒歩約2分,なし,利用可,全面禁煙,https://www.hotpepper.jp/strJ001295162/?vos=nhppalsa000016,2.0,1600.0,0,1,2,0,0,木,1,0,0,weekday_off,1,0,170,2
J000455100,英國屋 なんば,なんば,大阪難波,心斎橋・なんば・南船場・堀江,34.6637252761,135.5009242433,1000円(通常平均) 1100円(ランチ平均) ,68.0,月～日、祝前日: 08:00～21:30,なし,お子様連れOK,南海電鉄なんば駅 徒歩1分,未確認,利用可,一部禁煙,https://www.hotpepper.jp/strJ000455100/?vos=nhppalsa000016,1.0,1050.0,0,1,1,0,1,なし,0,0,0,no_off,0,0,170,4
J004536573,EEYAN CAFE エエヤンカフェ,心斎橋,心斎橋駅・東心斎橋,心斎橋・なんば・南船場・堀江,34.6734038472,135.498673556,,20.0,月～日、祝日、祝前日: 10:30～18:00 （料理L.O. 17:15 ドリンクL.O. 17:15）,なし,お子様連れOK,四ﾂ橋駅から214m,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ004536573/?vos=nhppalsa000016,3.0,,1,1,2,0,1,なし,0,0,0,no_off,0,0,170,4
J003532528,encontre エンコンテレ,心斎橋,南船場・新町,心斎橋・なんば・南船場・堀江,34.6757719123,135.4987018063,,50.0,月、日: 11:00～18:00火～土: 11:00～22:00,なし,お子様連れ不可,大阪ﾒﾄﾛ御堂筋線心斎橋駅3出口より徒歩約3分,未確認,利用可,一部禁煙,https://www.hotpepper.jp/strJ003532528/?vos=nhppalsa000016,3.0,,0,1,1,0,0,なし,0,0,0,no_off,0,0,170,2
J001161088,幸せのフクロウカフェchouetteシュエット 大阪心斎橋,心斎橋,心斎橋駅・東心斎橋,心斎橋・なんば・南船場・堀江,34.674604687,135.5048285315,"2,500円（税込）",30.0,火～金: 12:00～19:30 （料理L.O. 18:30 ドリンクL.O. 18:30）土、日、祝日、祝前日: 11:00～19:30 （料理L.O. 18:30 ドリンクL.O. 18:30）,なし ：近隣のコインパーキングをご利用くださいませ。,お子様連れ歓迎 ：3歳以下のお子様は無料です。お気軽にご利用ください♪,地下鉄各線｢長堀橋駅｣徒歩1分､｢心斎橋駅｣徒歩5分,あり,利用可,全面禁煙,https://www.hotpepper.jp/strJ001161088/?vos=nhppalsa000016,1.0,251.0,1,1,2,0,1,月,1,0,0,weekday_off,1,0,170,0
